id,danji_name,sido,sigungu,dong,address2,new_address,house_count,dong_count,build_ym
1301,신반포22차,서울특별시,서초구,잠원동,65-33,서울 서초구 잠원로 86,132세대,1개동,1983년 09월
1302,신반포23차,서울특별시,서초구,반포동,1-15,서울 서초구 신반포로19길 6,200세대,1개동,1983년 12월
1304,신반포25차,서울특별시,서초구,잠원동,61-1,서울 서초구 잠원로 136,169세대,2개동,1984년 12월
1306,신반포27차,서울특별시,서초구,잠원동,56-2,서울 서초구 잠원로8길 3,156세대,1개동,1985년 01월
1308,신반포2차,서울특별시,서초구,잠원동,73,서울 서초구 신반포로23길 41,"1,572세대",13개동,1978년 06월
1311,신반포7차,서울특별시,서초구,잠원동,65-32,서울 서초구 잠원로 88,320세대,3개동,1980년 04월
1312,신반포8차,서울특별시,서초구,잠원동,60-3,서울 서초구 나루터로4길 28,864세대,9개동,1981년 03월
1313,신반포9차,서울특별시,서초구,잠원동,60-6,서울 서초구 신반포로33길 30,286세대,2개동,1981년 02월
1314,한신로얄,서울특별시,서초구,잠원동,63-34,서울 서초구 신반포로33길 62,208세대,2개동,1992년 06월
1315,한신무학,서울특별시,성동구,하왕십리동,990,서울 성동구 왕십리로31나길 18,480세대,5개동,1989년 03월
1316,한신서래,서울특별시,서초구,반포동,70-1,서울 서초구 사평대로28길 31,414세대,4개동,1987년 12월
1318,한신코아,서울특별시,송파구,신천동,11-9,서울 송파구 올림픽로35가길 11,492세대,1개동,1988년 12월
1319,잠원훼미리,서울특별시,서초구,잠원동,51,서울 서초구 잠원로 202-11,288세대,3개동,1992년 11월
1320,도곡한신,서울특별시,강남구,도곡동,895-8,서울 강남구 논현로 205,421세대,5개동,1988년 07월
1325,한양,서울특별시,강동구,명일동,54,서울 강동구 동남로71길 19,540세대,6개동,1986년 05월
1326,번동한양,서울특별시,강북구,번동,133-1,서울 강북구 한천로109길 67,261세대,3개동,1992년 11월
1327,한양,서울특별시,노원구,상계동,757,서울 노원구 동일로216길 92,492세대,5개동,1988년 05월
1328,한양,서울특별시,서대문구,홍제동,82,서울 서대문구 통일로25길 30,998세대,10개동,1993년 05월
1330,한양,서울특별시,영등포구,당산동3가,2-6,서울 영등포구 국회대로38길 15,338세대,3개동,1986년 02월
1331,한양,서울특별시,영등포구,여의도동,42,서울 영등포구 국제금융로 79,588세대,8개동,1975년 11월
1332,한양1차,서울특별시,도봉구,쌍문동,388-33,서울 도봉구 노해로40길 72,824세대,8개동,1986년 12월
1333,한양1차,서울특별시,송파구,송파동,119,서울 송파구 가락로 187,576세대,6개동,1983년 12월
1335,한양2차,서울특별시,송파구,송파동,151,서울 송파구 가락로 192,744세대,10개동,1984년 10월
1337,"한양2,3,4차",서울특별시,도봉구,쌍문동,59,서울 도봉구 해등로 229,"1,635세대",9개동,1988년 11월
1338,잠실3차한양,서울특별시,송파구,방이동,225,서울 송파구 양재대로 1089,252세대,3개동,1985년 02월
1339,한양5차,서울특별시,도봉구,쌍문동,59-3,서울 도봉구 해등로25길 36,414세대,3개동,1991년 05월
1340,한양6차,서울특별시,도봉구,쌍문동,59-5,서울 도봉구 시루봉로 56,582세대,6개동,2002년 03월
1341,한양7차,서울특별시,도봉구,쌍문동,158,서울 도봉구 해등로25길 41,408세대,3개동,1993년 09월
1345,우성,서울특별시,강동구,길동,332,서울 강동구 천중로49길 58,162세대,2개동,1989년 10월
1346,현대,서울특별시,영등포구,당산동2가,164,서울 영등포구 당산로 95,783세대,7개동,1994년 06월
1349,행당한진타운,서울특별시,성동구,행당동,346,서울 성동구 행당로 76,"2,123세대",21개동,2000년 11월
1351,한진타운,서울특별시,성동구,성수동1가,704,서울 성동구 뚝섬로 310,378세대,5개동,1994년 04월
1352,한화성원,서울특별시,도봉구,방학동,731,서울 도봉구 방학로 187,336세대,4개동,1996년 04월
1355,한효,서울특별시,구로구,고척동,52-332,서울 구로구 중앙로5길 20,290세대,3개동,1985년 12월
1356,해바라기,서울특별시,관악구,봉천동,1500,서울 관악구 보라매로6길 33,120세대,4개동,1978년 08월
1357,한신,서울특별시,영등포구,양평동5가,76,서울 영등포구 양평로24길 9,"1,215세대",10개동,1996년 04월
1367,현대,서울특별시,중구,신당동,840,서울 중구 다산로36길 109,942세대,10개동,1993년 09월
1370,목동현대1차,서울특별시,양천구,목동,932,서울 양천구 목동동로 240,242세대,3개동,1997년 12월
1371,현대맨숀,서울특별시,용산구,이촌동,301-160,서울 용산구 이촌로 303,653세대,8개동,1974년 05월
1382,현대,서울특별시,강동구,길동,470,서울 강동구 명일로 200-34,264세대,2개동,1996년 08월
1383,현대,서울특별시,강동구,성내동,30-2,서울 강동구 천호옛12길 27,277세대,2개동,1987년 12월
1384,현대,서울특별시,강동구,천호동,168-6,서울 강동구 성안로25길 55,156세대,2개동,1990년 05월
1385,미아현대,서울특별시,강북구,미아동,190-2,서울 강북구 도봉로68길 22,231세대,3개동,1992년 12월
1386,방화현대,서울특별시,강서구,방화동,793,서울 강서구 방화대로37길 26,337세대,3개동,1993년 11월
1387,현대,서울특별시,구로구,신도림동,641,서울 구로구 신도림로19길 16,260세대,5개동,1999년 04월
1388,불암현대,서울특별시,노원구,상계동,1293,서울 노원구 덕릉로118길 29,826세대,5개동,1999년 12월
1389,현대,서울특별시,동작구,사당동,169-32,서울 동작구 사당로13길 86,346세대,3개동,1991년 04월
1390,현대,서울특별시,동작구,신대방동,707,서울 동작구 여의대방로 28,880세대,6개동,1996년 02월
1391,마장현대,서울특별시,성동구,마장동,818,서울 성동구 마장로35길 76,"1,017세대",11개동,1998년 04월
1392,현대,서울특별시,성동구,옥수동,4,서울 성동구 독서당로40길 25,566세대,8개동,1990년 05월
1393,금호현대,서울특별시,성동구,응봉동,98,서울 성동구 독서당로 377,644세대,9개동,1990년 09월
1394,길음현대,서울특별시,성북구,길음동,1277,서울 성북구 길음로13길 11,132세대,1개동,2000년 12월
1395,돈암현대,서울특별시,성북구,돈암동,1,서울 성북구 정릉로 390,619세대,6개동,1991년 06월
1396,현대,서울특별시,송파구,송파동,163-14,서울 송파구 오금로32길 42,243세대,2개동,1997년 05월
1397,현대,서울특별시,송파구,잠실동,331,서울 송파구 백제고분로18길 7,336세대,3개동,1990년 08월
1400,현대,서울특별시,강서구,등촌동,655-27,서울 강서구 공항대로45길 24,170세대,1개동,1995년 07월
1406,현대1차,서울특별시,강남구,개포동,653,서울 강남구 개포로 303,416세대,6개동,1984년 04월
1407,현대,서울특별시,강남구,대치동,992,서울 강남구 영동대로57길 28,120세대,1개동,1990년 04월
1408,도곡현대,서울특별시,강남구,도곡동,961,서울 강남구 도곡로18길 34,211세대,3개동,1994년 12월
1410,현대1차,서울특별시,강동구,둔촌동,30-4,서울 강동구 동남로49길 57,498세대,5개동,1984년 11월
1411,현대1차,서울특별시,강서구,염창동,288,서울 강서구 양천로75길 57,498세대,5개동,1994년 04월
1412,현대우성,서울특별시,노원구,하계동,270,서울 노원구 섬밭로 232,"1,320세대",12개동,1988년 09월
1413,현대,서울특별시,서초구,서초동,1346,서울 서초구 효령로72길 14,412세대,5개동,1989년 12월
1414,현대1차,서울특별시,송파구,거여동,362,서울 송파구 오금로54길 10,497세대,5개동,1992년 03월
1416,현대1차,서울특별시,영등포구,대림동,785-1,서울 영등포구 도신로4길 10,476세대,3개동,1992년 04월
1419,"현대2,3,4차",서울특별시,송파구,오금동,43,서울 송파구 오금로35길 17,"1,316세대",21개동,1984년 12월
1420,구의현대2단지,서울특별시,광진구,구의동,611,서울 광진구 광나루로56길 32,"1,606세대",15개동,1996년 12월
1421,현대2차,서울특별시,영등포구,대림동,785,서울 영등포구 도신로4길 2,280세대,2개동,1992년 11월
1422,신사현대1차,서울특별시,은평구,신사동,359,서울 은평구 은평터널로 164,445세대,5개동,1997년 09월
1429,현대2차,서울특별시,강남구,개포동,654,서울 강남구 언주로 107,558세대,13개동,1986년 01월
1430,현대2차,서울특별시,강남구,청담동,23,서울 강남구 선릉로 748,214세대,2개동,1988년 05월
1431,현대2차,서울특별시,강동구,둔촌동,70-5,서울 강동구 풍성로65길 34,196세대,2개동,1988년 01월
1432,쌍문현대2차,서울특별시,도봉구,쌍문동,50,서울 도봉구 시루봉로6길 53,192세대,2개동,1993년 11월
1433,광장현대3단지,서울특별시,광진구,광장동,484,서울 광진구 광나루로 635,"1,056세대",10개동,1990년 10월
1435,현대3차,서울특별시,강남구,개포동,177,서울 강남구 개포로 409,198세대,5개동,1986년 03월
1436,현대3차,서울특별시,강동구,둔촌동,135-1,서울 강동구 진황도로 211,160세대,1개동,1988년 06월
1437,상계현대3차,서울특별시,노원구,상계동,1063,서울 노원구 수락산로 234,494세대,6개동,1999년 04월
1438,현대3차,서울특별시,송파구,거여동,46,서울 송파구 거마로 41,303세대,3개동,1993년 07월
1439,현대3차,서울특별시,영등포구,당산동4가,88,서울 영등포구 당산로41길 17,509세대,6개동,1988년 12월
1440,현대3차,서울특별시,영등포구,대림동,608-1,서울 영등포구 도신로 31,"1,162세대",7개동,1997년 10월
1443,현대4차,서울특별시,강남구,일원동,614,서울 강남구 개포로110길 21,142세대,1개동,1987년 02월
